Saint-Fons,FR,1.62,3.35,0.42,93,1030,Mist,07:17 AM,03:58 PM,1.03,,10:51 AM,90
Saintes,FR,1.03,1.99,-0.32,54,1027,Clear,07:39 AM,04:19 PM,2.93,,10:51 AM,4
Sainte-Foy-lès-Lyon,FR,1.01,2.68,-0.25,87,1030,Mist,07:17 AM,03:58 PM,1.03,,10:51 AM,90
Saint Egreve,FR,6.35,9.86,-0.4,55,1029,Clear,07:12 AM,03:56 PM,0.45,,10:51 AM,1
Saint-Dié-des-Vosges,FR,0.1,1.16,-0.23,67,1030,Clear,07:19 AM,03:39 PM,1.41,,10:51 AM,0
Saint-Cyr-sur-Loire,FR,3.95,4.14,3.36,91,1030,Clouds,07:40 AM,04:08 PM,5.14,,10:51 AM,90
Saint-Amand-les-Eaux,FR,5.22,6.66,4.51,99,1032,Clouds,07:43 AM,03:43 PM,2.22,,10:46 AM,100
Pontivy,FR,4.42,5.53,3.14,79,1030,Clear,07:58 AM,04:19 PM,5.71,,10:51 AM,6
Ploemeur,FR,4.98,7.33,4.05,87,1029,Clouds,07:58 AM,04:23 PM,7.72,,10:49 AM,20
Pertuis,FR,6.95,12.47,2.83,52,1026,Clear,07:07 AM,04:02 PM,0.44,,10:51 AM,3
Palaiseau,FR,4.37,5.48,3.34,98,1032,Fog,07:40 AM,03:56 PM,1.34,,10:51 AM,90
Outreau,FR,5.55,5.76,4.64,82,1034,Clouds,07:51 AM,03:49 PM,4.69,,10:51 AM,93
Oullins,FR,1.65,3.33,0.4,87,1030,Mist,07:17 AM,03:58 PM,1.03,,10:51 AM,90
Cherbourg-en-Cotentin,FR,8.04,9.45,7.49,100,1032,Clouds,07:59 AM,04:07 PM,6.69,,10:51 AM,90
Octeville,FR,7.49,8.88,6.92,100,1032,Clouds,07:59 AM,04:07 PM,6.69,,10:51 AM,90
Noyon,FR,4.62,5.89,4.29,86,1033,Clouds,07:40 AM,03:49 PM,4.52,,10:51 AM,83
Noyon,FR,4.62,5.89,4.29,86,1033,Clouds,07:40 AM,03:49 PM,4.52,,10:46 AM,83
Niort,FR,1.94,1.94,0.58,58,1028,Clear,07:41 AM,04:16 PM,5.3,,10:51 AM,3
Morlaix,FR,7.6,8.42,7.4,93,1030,Clouds,08:03 AM,04:21 PM,4.63,,10:51 AM,90
Montivilliers,FR,5.69,6.86,5.27,100,1033,Clouds,07:52 AM,04:00 PM,4.63,,10:51 AM,90
Montigny-lès-Metz,FR,3.77,5.4,2.21,97,1031,Fog,07:26 AM,03:38 PM,2.57,,10:51 AM,90
Millau,FR,8.38,8.38,8.38,60,1026,Clear,07:18 AM,04:11 PM,0.35,,10:47 AM,0
Meyzieu,FR,1.43,3.19,0.26,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:50 AM,90
Meylan,FR,7.45,9.48,1.35,55,1027,Clear,07:11 AM,03:56 PM,0.44,,10:51 AM,3
Mayenne,FR,5.95,5.95,5.95,75,1031,Clouds,07:49 AM,04:09 PM,5.47,,10:51 AM,16
Mauguio,FR,8.03,8.28,7.52,74,1028,Clouds,07:13 AM,04:09 PM,3.09,,10:51 AM,90
Lucé,FR,4.47,5.01,2.86,95,1032,Clear,07:42 AM,04:00 PM,3.58,,10:51 AM,8
Louviers,FR,6.06,6.86,4.55,95,1033,Clouds,07:46 AM,03:58 PM,5.14,,10:51 AM,90
Lingolsheim,FR,1.8,2.41,1.05,100,1032,Mist,07:17 AM,03:35 PM,1.54,,10:51 AM,90
Les Herbiers,FR,3.03,5.04,2.84,64,1028,Clear,07:45 AM,04:17 PM,5.92,,10:51 AM,3
Le Puy-en-Velay,FR,-1.55,-1.55,-1.55,55,1027,Clear,07:18 AM,04:04 PM,0.57,,10:51 AM,1
Le Pontet,FR,5.62,8.23,4.06,77,1028,Clear,07:10 AM,04:04 PM,1.03,,10:51 AM,0
Le Bouscat,FR,6.21,6.22,2.06,87,1027,Clear,07:36 AM,04:23 PM,1.54,,10:51 AM,3
Lattes,FR,8.16,8.32,7.56,75,1027,Clouds,07:13 AM,04:09 PM,3.09,,10:51 AM,90
Lanester,FR,5.24,7.44,4.16,87,1030,Clouds,07:58 AM,04:22 PM,7.72,,10:51 AM,20
La Crau,FR,12.92,13.72,10.68,65,1027,Clear,07:03 AM,04:02 PM,0.45,,10:51 AM,0
La Chapelle-sur-Erdre,FR,5.24,6.18,3.32,89,1029,Clouds,07:49 AM,04:17 PM,1.34,,10:51 AM,90
Hautmont,FR,4.4,5.51,3.82,57,1033,Clouds,07:40 AM,03:42 PM,2.71,,10:51 AM,100
Fleury-les-Aubrais,FR,4.19,4.36,3.54,94,1030,Mist,07:38 AM,04:00 PM,2.24,,10:51 AM,90
Firminy,FR,-0.71,0.08,-0.72,93,1029,Mist,07:18 AM,04:01 PM,2.06,,10:51 AM,90
Dole,FR,2.07,3.05,0.96,87,1030,Clouds,07:20 AM,03:50 PM,3.6,,10:51 AM,90
Cran-Gevrier,FR,0.43,6.29,-0.31,93,1029,Clouds,07:13 AM,03:52 PM,0.51,,10:51 AM,90
Coulommiers,FR,4.17,5.38,3.03,80,1032,Clear,07:37 AM,03:52 PM,4.52,,10:51 AM,6
Couëron,FR,5.13,6.23,3.38,88,1029,Clouds,07:49 AM,04:18 PM,6.69,,10:51 AM,90
Coudekerque-Branche,FR,6.4,6.99,5.65,99,1034,Mist,07:50 AM,03:44 PM,0.45,,10:51 AM,90
Châtellerault,FR,0.4,3.85,0.4,61,1029,Clear,07:38 AM,04:11 PM,4.94,,10:51 AM,1
Cesson-Sévigné,FR,5.76,6.39,5.14,93,1031,Clouds,07:52 AM,04:14 PM,5.66,,10:51 AM,90
Cavaillon,FR,5.42,7.91,3.75,81,1028,Clear,07:09 AM,04:04 PM,1.03,,10:51 AM,2
Carvin,FR,5.31,6.81,4.44,89,1033,Mist,07:45 AM,03:45 PM,1.34,,10:46 AM,90
Carquefou,FR,5.37,6.3,3.44,89,1029,Clouds,07:49 AM,04:17 PM,1.34,,10:51 AM,90
Canteleu,FR,5.75,6.26,4.55,93,1032,Clouds,07:48 AM,03:57 PM,1.34,,10:51 AM,90
Bruay-la-Buissière,FR,5.39,6.62,4.25,100,1034,Clouds,07:47 AM,03:46 PM,2.92,,10:51 AM,100
Bourg-lès-Valence,FR,0.16,10.38,0.12,100,1029,Mist,07:14 AM,04:00 PM,2.57,,10:51 AM,90
Pantine,FR,11.95,14.07,10.31,68,1033,Clear,06:48 AM,03:50 PM,0.45,,10:51 AM,1
Languedoc-Roussillon Region,FR,7.15,10.74,6.33,69,1026,Clear,07:16 AM,04:12 PM,0.92,,10:51 AM,0
Marseille,FR,11.43,13.7,7.82,63,1026,Clear,07:06 AM,04:04 PM,0.89,,10:48 AM,3
Arrondissement de Bayonne,FR,10.35,13.93,7.85,66,1026,Clear,07:33 AM,04:31 PM,1.54,,10:51 AM,0
Arrondissement de Digne-les-Bains,FR,7.68,7.74,6.38,53,1025,Clear,07:05 AM,03:58 PM,0.84,,10:51 AM,1
Arrondissement de Mont-de-Marsan,FR,9.16,13.1,3.71,75,1026,Clear,07:33 AM,04:26 PM,1.03,,10:51 AM,0
Centre-Val de Loire,FR,3.7,4.49,2.91,65,1030,Clear,07:36 AM,04:03 PM,4.19,,10:51 AM,4
Cher,FR,1.09,1.09,0.97,93,1030,Mist,07:31 AM,04:02 PM,4.63,,10:51 AM,90
Arrondissement de Bourges,FR,1,3.27,0.65,59,1029,Clear,07:33 AM,04:01 PM,4,,10:50 AM,3
Arrondissement de Laon,FR,3.14,4.82,3.14,86,1032,Clouds,07:38 AM,03:46 PM,4.25,,10:51 AM,40
Audignicourt,FR,4.58,5.53,3.98,87,1033,Clouds,07:40 AM,03:49 PM,4.59,,10:51 AM,64
Béthencourt-sur-Mer,FR,4.88,6.38,4.68,88,1033,Clouds,07:49 AM,03:52 PM,4.66,,10:51 AM,73
Andrézieux-Bouthéon,FR,0.06,0.83,-0.96,93,1029,Mist,07:19 AM,04:01 PM,2.06,,10:51 AM,90
Saint-Sandoux,FR,-4.38,-4.38,-4.38,100,1029,Fog,07:24 AM,04:05 PM,1.03,,10:51 AM,90
Ambacourt,FR,1.84,7.03,-0.01,100,1030,Fog,07:22 AM,03:42 PM,3.09,,10:51 AM,90
Essonne,FR,4.03,5.14,3.4,93,1031,Clear,07:39 AM,03:57 PM,4.82,,10:51 AM,8
Arrondissement de Romorantin-Lanthenay,FR,3.21,4.38,1.27,93,1031,Clouds,07:36 AM,04:03 PM,4.63,,10:51 AM,90
Kerfeunteun,FR,7.41,8.24,5.82,81,1029,Clear,08:02 AM,04:24 PM,3.6,,10:51 AM,0
Arrondissement de Dax,FR,10.06,13.2,8.13,94,1026,Clear,07:34 AM,04:29 PM,1.62,,10:51 AM,2
Deux-Sèvres,FR,-0.36,-0.36,-0.36,61,1028,Clear,07:40 AM,04:15 PM,6.21,,10:51 AM,2
Arrondissement de Niort,FR,0.19,1.55,0.19,59,1028,Clear,07:40 AM,04:16 PM,5.57,,10:51 AM,2
Hautes-Alpes,FR,-1.37,2.98,-1.48,81,1025,Clear,07:06 AM,03:55 PM,1.06,,10:51 AM,0
Le Fango,FR,12.87,15.05,11.29,59,1031,Clouds,06:48 AM,03:50 PM,0.45,,10:51 AM,20
Arrondissement de Dinan,FR,4.72,5.56,3.18,100,1031,Clear,07:56 AM,04:15 PM,4.19,,10:51 AM,5
Arrondissement de La Rochelle,FR,2.05,3.51,2.05,93,1028,Mist,07:42 AM,04:19 PM,7.2,,10:51 AM,90
Saint-Médard-d'Aunis,FR,1.9,3.36,1.9,93,1028,Mist,07:42 AM,04:19 PM,7.2,,10:50 AM,90
Saint-Médard-d'Aunis,FR,1.95,3.4,1.95,93,1028,Mist,07:42 AM,04:19 PM,7.2,,10:51 AM,90
Arrondissement d'Amiens,FR,4.7,5.46,4.12,44,1033,Clouds,07:45 AM,03:51 PM,4.55,,10:51 AM,98
Arrondissement de Strasbourg,FR,1.77,2.55,1.02,100,1032,Mist,07:17 AM,03:34 PM,1.54,,10:51 AM,90
Arrondissement de Nanterre,FR,4.77,5.53,3.97,97,1032,Fog,07:41 AM,03:55 PM,0.45,,10:51 AM,90
Arrondissement d'Argentan,FR,4.47,4.47,4.47,81,1032,Clouds,07:49 AM,04:05 PM,4.1,,10:51 AM,16
Arrondissement de Créteil,FR,4.68,5.62,3.65,97,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Arrondissement de Saint-Denis,FR,4.83,5.6,4.04,95,1032,Fog,07:40 AM,03:54 PM,1.79,,10:50 AM,90
Juan-les-Pins,FR,12.57,15.85,10.97,51,1026,Clear,07:00 AM,03:56 PM,1.03,,10:51 AM,0
Tarbes,FR,12.88,13.36,7.01,44,1025,Clear,07:27 AM,04:26 PM,3.09,,10:51 AM,0
Arrondissement de Perpignan,FR,10.82,15,5.87,74,1027,Clear,07:15 AM,04:17 PM,1.03,,10:50 AM,0
Arrondissement de Caen,FR,5.14,5.6,5.12,100,1033,Clouds,07:52 AM,04:05 PM,4.63,,10:51 AM,90
Brie-Comte-Robert,FR,4.3,5.35,3.38,99,1032,Mist,07:38 AM,03:54 PM,2.06,,10:51 AM,90
Arrondissement du Mans,FR,3.56,4.99,3.56,74,1030,Clear,07:45 AM,04:07 PM,5.45,,10:51 AM,10
Loos,FR,5.56,6.85,4.96,90,1033,Mist,07:45 AM,03:44 PM,2.57,,10:51 AM,90
Aubière,FR,-2.39,-2.39,-2.39,100,1029,Fog,07:24 AM,04:04 PM,1.03,,10:51 AM,90
Viale,FR,8.8,8.8,4.21,64,1027,Clear,07:31 AM,04:13 PM,0.53,,10:51 AM,1
Ville-d'Avray,FR,3.95,4.99,2.85,98,1032,Fog,07:40 AM,03:56 PM,4.12,,10:51 AM,90
Arrondissement de Fontainebleau,FR,4.13,5.32,3.36,80,1031,Clear,07:36 AM,03:55 PM,4.49,,10:51 AM,8
Montreuil,FR,4.39,5.21,3.65,96,1032,Mist,07:40 AM,03:54 PM,1.79,,10:51 AM,90
Chamalières,FR,-2.56,-2.56,-2.56,100,1029,Fog,07:24 AM,04:04 PM,1.03,,10:48 AM,90
Arrondissement de Nevers,FR,0.32,0.33,0.32,93,1031,Clouds,07:28 AM,03:59 PM,3.6,,10:46 AM,90
Rambouillet,FR,4.08,4.99,3.26,96,1031,Clear,07:41 AM,03:58 PM,2.24,,10:51 AM,7
La Seyne-sur-Mer,FR,12.9,13.97,7.47,73,1026,Clear,07:03 AM,04:03 PM,3.13,,10:51 AM,3
Mondeville,FR,5.34,5.79,5.32,100,1033,Clouds,07:52 AM,04:04 PM,4.63,,10:51 AM,90
Arrondissement de Châteaudun,FR,4.19,5.07,2.93,79,1031,Clear,07:41 AM,04:01 PM,5.47,,10:51 AM,6
Arrondissement de Saverne,FR,1.9,4.34,0.09,82,1031,Clouds,07:20 AM,03:35 PM,1.91,,10:49 AM,37
Guérande,FR,4.88,6.12,4.56,73,1029,Clear,07:52 AM,04:20 PM,7.61,,10:51 AM,4
Montpeloux,FR,-3.81,-3.81,-6.28,50,1027,Clear,07:20 AM,04:02 PM,0.87,,10:51 AM,3
Bruges,FR,6.16,6.18,2.02,87,1027,Clear,07:36 AM,04:23 PM,1.54,,10:51 AM,3
Lacanau,FR,6.14,6.16,2.01,71,1026,Clear,07:38 AM,04:24 PM,2.99,,10:51 AM,4
Gavray-sur-Sienne,FR,6.49,7.4,5.01,77,1031,Clear,07:55 AM,04:09 PM,4.48,,10:51 AM,8
Baron-sur-Odon,FR,5.04,5.5,5.03,100,1033,Clouds,07:52 AM,04:05 PM,4.63,,10:51 AM,90
Biguglia,FR,12.4,14.53,10.77,57,1030,Clouds,06:48 AM,03:50 PM,2.57,,10:51 AM,20
Vico,FR,10.91,13.42,10.38,54,1025,Clear,06:49 AM,03:54 PM,1.81,,10:51 AM,2
Crépy-en-Valois,FR,4.79,5.59,3.77,90,1032,Clouds,07:39 AM,03:51 PM,4.76,,10:51 AM,23
Châteauneuf-les-Martigues,FR,7.94,13.62,3.97,87,1027,Clear,07:07 AM,04:05 PM,1.03,,10:51 AM,2
Sommesous,FR,2.15,2.81,2.05,100,1032,Fog,07:32 AM,03:48 PM,4.12,,10:51 AM,90
Wasquehal,FR,5.57,6.83,4.94,90,1033,Mist,07:45 AM,03:43 PM,2.57,,10:51 AM,90
Voiron,FR,3.74,9.31,-0.95,76,1028,Clouds,07:13 AM,03:56 PM,1.54,,10:51 AM,20
Voiron,FR,3.95,9.47,-0.79,73,1028,Clear,07:13 AM,03:56 PM,1.37,,10:51 AM,2
Vitry-sur-Seine,FR,4.69,5.62,3.66,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Vitrolles,FR,6.85,12.6,2.96,78,1027,Clear,07:07 AM,04:04 PM,1.03,,10:51 AM,0
Vitrolles,FR,7.29,13.04,3.4,78,1027,Clear,07:07 AM,04:04 PM,1.03,,10:51 AM,0
Viroflay,FR,4.2,5.25,3.11,98,1032,Fog,07:40 AM,03:56 PM,4.12,,10:51 AM,90
Arrondissement de Nogent-sur-Marne,FR,4.42,5.32,3.36,96,1032,Mist,07:39 AM,03:54 PM,1.79,,10:51 AM,90
Vincennes,FR,4.6,5.48,3.51,96,1032,Mist,07:39 AM,03:54 PM,1.79,,10:48 AM,90
Villiers-sur-Marne,FR,4.31,5.23,3.26,95,1033,Mist,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Villiers-le-Bel,FR,4.64,5.33,3.83,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:51 AM,90
Villers-lès-Nancy,FR,1.83,3.91,1.25,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:51 AM,90
Villers-lès-Nancy,FR,2.01,4.1,1.43,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:51 AM,90
Arrondissement du Raincy,FR,4.55,5.36,3.86,94,1033,Clouds,07:39 AM,03:54 PM,1.79,,10:51 AM,90
Villepinte,FR,4.7,5.45,3.95,94,1033,Clouds,07:40 AM,03:53 PM,4.12,,10:51 AM,75
Villeneuve-la-Garenne,FR,4.92,5.67,4.12,95,1032,Fog,07:40 AM,03:54 PM,1.79,,10:51 AM,90
Villemomble,FR,4.59,5.41,3.85,94,1033,Clouds,07:39 AM,03:54 PM,1.79,,10:51 AM,90
Arrondissement de L'Haÿ-les-Roses,FR,4.34,5.27,3.3,98,1032,Mist,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Villejuif,FR,4.32,5.23,3.27,98,1032,Mist,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Villefranche-sur-Saône,FR,1.92,2.09,0.3,93,1029,Clear,07:19 AM,03:57 PM,0.89,,10:51 AM,0
Villefontaine,FR,1.27,2.74,-0.19,100,1030,Fog,07:15 AM,03:57 PM,1.54,,10:51 AM,90
Villefontaine,FR,1.16,2.63,-0.3,100,1030,Fog,07:15 AM,03:57 PM,1.54,,10:48 AM,90
Vigneux-sur-Seine,FR,4.61,5.6,3.64,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Vierzon,FR,2.3,4.29,1.35,60,1029,Clear,07:34 AM,04:03 PM,3.68,,10:51 AM,2
Vertou,FR,5.23,6.36,3.5,87,1029,Clouds,07:48 AM,04:17 PM,6.69,,10:51 AM,90
Vertou,FR,5.12,6.25,3.39,87,1029,Clouds,07:48 AM,04:17 PM,6.69,,10:51 AM,90
Vernon,FR,5.3,6.32,4.08,90,1033,Clouds,07:44 AM,03:57 PM,5.1,,10:50 AM,26
Verneuil-sur-Seine,FR,5.04,6.1,4.15,94,1032,Mist,07:42 AM,03:56 PM,0.45,,10:51 AM,90
Vénissieux,FR,1.47,3.23,0.31,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Vélizy-Villacoublay,FR,3.79,4.86,2.72,98,1032,Fog,07:40 AM,03:56 PM,4.12,,10:51 AM,90
Vauréal,FR,4.98,5.99,4.1,95,1032,Mist,07:42 AM,03:55 PM,4.12,,10:51 AM,90
Vaulx-en-Velin,FR,1.6,3.38,0.45,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Vaulx-en-Velin,FR,1.61,3.37,0.44,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Vanves,FR,4.59,5.46,3.49,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:47 AM,90
Vannes,FR,5.22,6.37,4.22,100,1029,Mist,07:55 AM,04:20 PM,8.23,,10:51 AM,90
Vandœuvre-lès-Nancy,FR,2.06,3.61,1.5,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:47 AM,90
Vandœuvre-lès-Nancy,FR,2.06,4.16,1.5,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:51 AM,90
Valenciennes,FR,5.18,6.23,4.44,99,1033,Clouds,07:42 AM,03:43 PM,2.34,,10:50 AM,100
Valence,FR,0.24,10.46,0.21,100,1029,Mist,07:14 AM,04:00 PM,2.57,,10:51 AM,90
Tulle,FR,10.41,10.41,10.41,60,1027,Clear,07:28 AM,04:12 PM,0.31,,10:51 AM,1
Tremblay-en-France,FR,4.66,5.45,3.95,94,1033,Clouds,07:39 AM,03:53 PM,4.12,,10:51 AM,75
Trappes,FR,3.93,5.17,2.82,99,1032,Mist,07:41 AM,03:56 PM,3.09,,10:51 AM,90
Tours,FR,4.12,4.32,3.54,91,1030,Clouds,07:40 AM,04:08 PM,5.14,,10:51 AM,90
Tournefeuille,FR,8.24,12.06,7.96,81,1027,Clear,07:23 AM,04:19 PM,0,,10:51 AM,0
Tournefeuille,FR,8.15,11.87,7.77,81,1027,Clear,07:23 AM,04:19 PM,0,,10:51 AM,0
Torcy,FR,4.26,5.2,3.23,96,1033,Clouds,07:39 AM,03:54 PM,4.12,,10:51 AM,75
Thiais,FR,4.33,5.27,3.31,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Tergnier,FR,4.39,4.4,4.32,85,1033,Clouds,07:40 AM,03:47 PM,4.63,,10:51 AM,80
Tergnier,FR,4.38,4.38,4.31,85,1033,Clouds,07:40 AM,03:47 PM,4.63,,10:46 AM,81
Tassin-la-Demi-Lune,FR,1.51,3.15,0.22,90,1030,Mist,07:17 AM,03:58 PM,1.03,,10:51 AM,90
Suresnes,FR,4.88,5.66,4.1,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Sucy-en-Brie,FR,4.25,5.23,3.26,97,1032,Mist,07:39 AM,03:54 PM,4.12,,10:51 AM,90
Stains,FR,4.86,5.6,4.1,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:51 AM,90
Sotteville-lès-Rouen,FR,6.46,6.96,5.25,93,1032,Clouds,07:47 AM,03:57 PM,1.34,,10:51 AM,90
Sorgues,FR,5.64,8.2,4.04,77,1028,Clear,07:11 AM,04:04 PM,1.03,,10:51 AM,0
Sorgues,FR,5.63,8.19,4.03,77,1028,Clear,07:11 AM,04:04 PM,1.03,,10:51 AM,0
Soissons,FR,4.64,5.93,3.19,88,1032,Clouds,07:38 AM,03:48 PM,4.67,,10:51 AM,37
Six-Fours-les-Plages,FR,12.59,13.73,7.23,77,1026,Clear,07:04 AM,04:03 PM,3.13,,10:51 AM,2
Six-Fours-les-Plages,FR,12.41,13.53,7.03,75,1026,Clear,07:03 AM,04:03 PM,1.79,,10:50 AM,3
Seynod,FR,0.26,11.83,-0.56,93,1029,Clouds,07:13 AM,03:52 PM,0.51,,10:51 AM,90
Seynod,FR,0.35,11.92,-0.47,93,1029,Clouds,07:13 AM,03:52 PM,0.51,,10:51 AM,90
Sevran,FR,4.71,5.49,3.99,94,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Arrondissement de Sens,FR,3.45,4.17,2.77,86,1031,Clouds,07:33 AM,03:54 PM,4.55,,10:51 AM,18
Sens,FR,3.94,4.64,3.23,86,1031,Clouds,07:33 AM,03:54 PM,4.51,,10:51 AM,17
Senlis,FR,4.9,5.49,3.52,90,1032,Clouds,07:40 AM,03:52 PM,4.43,,10:51 AM,33
Arrondissement de Sélestat-Erstein,FR,0.54,1.19,0,77,1031,Clouds,07:17 AM,03:37 PM,1.35,,10:51 AM,16
Sélestat,FR,1.39,2.61,0.87,93,1031,Clouds,07:17 AM,03:37 PM,1.54,,10:51 AM,90
Sedan,FR,4.28,4.9,3.71,85,1032,Clouds,07:33 AM,03:40 PM,3.31,,10:51 AM,30
Schiltigheim,FR,1.83,2.57,1.04,100,1032,Mist,07:17 AM,03:34 PM,1.54,,10:51 AM,90
Sceaux,FR,4.36,5.27,3.3,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Savigny-le-Temple,FR,4.27,5.38,3.41,100,1032,Mist,07:38 AM,03:55 PM,2.06,,10:51 AM,90
Saumur,FR,4.84,5.18,4.07,67,1029,Clear,07:43 AM,04:11 PM,4.72,,10:51 AM,2
Sartrouville,FR,4.77,5.49,3.93,96,1032,Mist,07:41 AM,03:55 PM,5.14,,10:51 AM,90
Sarcelles,FR,4.64,5.33,3.83,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:51 AM,90
Arrondissement d'Argenteuil,FR,4.92,5.65,4.09,96,1033,Fog,07:41 AM,03:55 PM,5.14,,10:51 AM,90
Sannois,FR,4.45,5.17,3.61,94,1033,Clouds,07:41 AM,03:55 PM,5.14,,10:51 AM,90
Sanary-sur-Mer,FR,12.78,13.97,7.47,77,1026,Clear,07:04 AM,04:03 PM,1.79,,10:51 AM,2
Sanary-sur-Mer,FR,12.78,13.97,7.47,77,1026,Clear,07:04 AM,04:03 PM,1.79,,10:51 AM,2
Sallanches,FR,1.17,8.52,-0.51,93,1026,Clear,07:11 AM,03:50 PM,0.8,,10:51 AM,0
Sallanches,FR,1.17,8.52,-0.51,93,1026,Clear,07:11 AM,03:50 PM,0.8,,10:51 AM,0
Saint-Sébastien-sur-Loire,FR,5.29,6.32,3.47,88,1029,Clouds,07:48 AM,04:17 PM,6.69,,10:51 AM,90
Saint-Raphaël,FR,12.26,15.85,10.97,45,1025,Clear,07:01 AM,03:58 PM,1.23,,10:51 AM,1
Arrondissement de Saint-Quentin,FR,4.05,4.05,3.98,84,1033,Clouds,07:40 AM,03:46 PM,4.4,,10:51 AM,97
Saint-Quentin,FR,4.06,4.49,4.01,85,1033,Clouds,07:41 AM,03:46 PM,4.33,,10:51 AM,98
Saint-Priest,FR,1.25,3.06,0.14,93,1030,Mist,07:16 AM,03:57 PM,1.03,,10:51 AM,90
Saint-Ouen-l'Aumône,FR,5.05,5.72,4.19,98,1032,Mist,07:42 AM,03:55 PM,4.12,,10:51 AM,90
Saint-Michel-sur-Orge,FR,4.6,5.76,3.62,98,1032,Mist,07:39 AM,03:56 PM,4.12,,10:51 AM,90
Saint-Maximin-la-Sainte-Baume,FR,10.23,12.03,5.53,50,1025,Clear,07:05 AM,04:02 PM,1.73,,10:51 AM,3
Saint-Maur-des-Fossés,FR,4.64,5.58,3.61,96,1032,Mist,07:39 AM,03:54 PM,4.12,,10:51 AM,90
Saint-Martin-d'Hères,FR,6.93,9.84,-0.42,55,1027,Clear,07:11 AM,03:56 PM,0.42,,10:51 AM,2
Saint-Mandé,FR,4.63,5.53,3.56,96,1032,Mist,07:39 AM,03:55 PM,1.79,,10:51 AM,90
Saint-Leu-la-Forêt,FR,4.66,5.33,3.83,97,1033,Mist,07:41 AM,03:54 PM,5.14,,10:51 AM,90
Saint-Laurent-d'Andenay,FR,0.06,2.26,-0.7,63,1029,Clear,07:22 AM,03:55 PM,2.51,,10:51 AM,0
Saint-Leu,FR,-0.16,2.15,-0.81,63,1029,Clear,07:22 AM,03:55 PM,2.5,,10:51 AM,0
Saint-Laurent-du-Var,FR,12.37,15.6,10.75,53,1026,Clear,07:00 AM,03:56 PM,4.12,,10:51 AM,0
Saint-Gratien,FR,4.82,5.55,3.99,94,1033,Clouds,07:41 AM,03:54 PM,5.14,,10:51 AM,90
Arrondissement de Saintes,FR,0.86,1.83,0.86,60,1027,Clear,07:39 AM,04:20 PM,2.92,,10:51 AM,4
Saintes,FR,1.03,1.99,-0.32,54,1027,Clear,07:39 AM,04:19 PM,2.93,,10:51 AM,4
Sainte-Geneviève-des-Bois,FR,4.36,5.53,3.38,98,1032,Mist,07:39 AM,03:56 PM,4.12,,10:51 AM,90
Sainte-Foy-lès-Lyon,FR,0.86,2.53,-0.4,87,1030,Mist,07:17 AM,03:58 PM,1.03,,10:51 AM,90
Saint-Égrève,FR,6.38,9.86,-0.4,55,1029,Clear,07:12 AM,03:56 PM,0.45,,10:51 AM,1
Saint-Dié-des-Vosges,FR,0.1,1.16,-0.23,67,1030,Clear,07:19 AM,03:39 PM,1.41,,10:51 AM,0
Saint-Cyr-l'École,FR,4.11,5.35,2.99,98,1032,Mist,07:41 AM,03:56 PM,3.09,,10:51 AM,90
Saint-Cloud,FR,4.45,5.23,3.67,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:49 AM,90
Saint-Chamond,FR,0.17,2.01,-0.92,93,1029,Mist,07:17 AM,04:00 PM,2.06,,10:51 AM,90
Saint-Chamond,FR,0.17,2.01,-0.92,93,1029,Mist,07:17 AM,04:00 PM,2.06,,10:51 AM,90
Saint-Amand-les-Eaux,FR,5.3,6.66,4.51,99,1032,Clouds,07:43 AM,03:43 PM,2.21,,10:51 AM,100
Rueil-Malmaison,FR,4.72,5.47,3.91,98,1032,Fog,07:41 AM,03:55 PM,0.45,,10:51 AM,90
Royan,FR,1.03,1.99,1.03,66,1027,Clear,07:40 AM,04:21 PM,3.65,,10:51 AM,3
Rouen,FR,6.46,6.95,5.24,93,1032,Clouds,07:47 AM,03:57 PM,1.34,,10:51 AM,90
